class_id,scientific_name,common_name,venom_status,poisonous,genus,family,snake_sub_family,countries,continents,known_country_count,train_count,test_count,total_data2_count,data1_sample_count,region_metadata_available,source_note
1077,Coelognathus erythrurus,Red-tailed Rat Snake,Non Venomous,0,Coelognathus,Colubridae,Coelognathus erythrurus,Bangladesh | Bhutan | Cambodia | China (Southern) | India | Laos | Myanmar | Nepal | Thailand | Vietnam,Asia,10,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1078,Coelognathus flavolineatus,Yellow-striped Keelback,Non Venomous,0,Coelognathus,Colubridae,Coelognathus flavolineatus,Bangladesh | India | Myanmar | Sri Lanka,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1079,Coelognathus helena,Monk Cobra,Non Venomous,0,Coelognathus,Colubridae,Coelognathus helena,Bangladesh | India | Nepal | Pakistan | Sri Lanka,Asia,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1080,Coelognathus radiatus,Red-necked keelback,Non Venomous,0,Coelognathus,Colubridae,Coelognathus radiatus,Bangladesh | Bhutan | India | Myanmar | Nepal | Pakistan,Asia,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1081,Coelognathus subradiatus,Indian rat snake,Non Venomous,0,Coelognathus,Colubridae,Coelognathus subradiatus,Bangladesh | India | Myanmar | Nepal | Pakistan | Southeast Asia | Sri Lanka,Asia,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1082,Coluber constrictor,Eastern racer,Non Venomous,0,Coluber,Colubridae,Coluber constrictor,Canada | Mexico | United States,North America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1083,Compsophis laphystius,Asian burrowing snake,Non Venomous,0,Compsophis,Lamprophiidae,Compsophis laphystius,Bangladesh | India | Myanmar | Sri Lanka | Thailand,Asia,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1084,Coniophanes alvarezi,Álvarez's coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes alvarezi,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1085,Coniophanes andresensis,Andrés's coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes andresensis,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1086,Coniophanes bipunctatus,Two-spotted coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes bipunctatus,Belize | Guatemala | Mexico,North America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1087,Coniophanes dromiciformis,Runner's coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes dromiciformis,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1088,Coniophanes fissidens,Fissidens coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes fissidens,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1089,Coniophanes imperialis,Imperial Coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes imperialis,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1090,Coniophanes lateritius,Brick Coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes lateritius,Belize | Costa Rica | Guatemala | Honduras | Mexico | Nicaragua | Panama,North America,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1091,Coniophanes meridanus,Merida Coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes meridanus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1092,Coniophanes piceivittis,Dark-striped Coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes piceivittis,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1093,Coniophanes quinquevittatus,Five-striped Coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes quinquevittatus,Guatemala | Mexico,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1094,Coniophanes schmidti,Schmidt's Coniophanes,Non Venomous,0,Coniophanes,Colubridae,Coniophanes schmidti,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1095,Conophis lineatus,Lined Conophis,Non Venomous,0,Conophis,Colubridae,Conophis lineatus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1096,Conophis vittatus,Banded Conophis,Non Venomous,0,Conophis,Colubridae,Conophis vittatus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1097,Conopsis acuta,Sharp-nosed Conopsis,Non Venomous,0,Conopsis,Colubridae,Conopsis acuta,Argentina | Brazil | Paraguay,South America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1098,Conopsis biserialis,Biserial Conopsis,Non Venomous,0,Conopsis,Colubridae,Conopsis biserialis,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1099,Conopsis lineata,Lined Conops,Non Venomous,0,Conopsis,Colubridae,Conopsis lineata,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1100,Conopsis megalodon,Large-toothed Conops,Non Venomous,0,Conopsis,Colubridae,Conopsis megalodon,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1101,Conopsis nasus,Big-nosed Conops,Non Venomous,0,Conopsis,Colubridae,Conopsis nasus,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1102,Contia longicaudae,Long-tailed Contia,Non Venomous,0,Contia,Colubridae,Contia longicaudae,Canada | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1103,Corallus annulatus,Annulated Tree Boa,Non Venomous,0,Corallus,Boidae,Corallus annulatus,Brazil | Colombia | Ecuador | Guyana | Peru | Venezuela,South America,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1104,Corallus batesii,Bates' Tree Boa,Non Venomous,0,Corallus,Boidae,Corallus batesii,Bolivia | Brazil | Colombia | Ecuador | Peru,South America,5,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1105,Corallus blombergi,Blomberg's Tree Boa,Non Venomous,0,Corallus,Boidae,Corallus blombergi,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1106,Corallus grenadensis,Grenada Tree Boa,Non Venomous,0,Corallus,Boidae,Corallus grenadensis,Grenada,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1107,Corallus hortulana,Emerald Tree Boa,Non Venomous,0,Corallus,Boidae,Corallus hortulana,Brazil | Colombia | Ecuador | French Guiana | Guyana | Peru | Suriname | Venezuela,South America,8,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1108,Corallus ruschenbergerii,Island Tree Boa,Non Venomous,0,Corallus,Boidae,Corallus ruschenbergerii,Caribbean Islands (various),North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1109,Coronella austriaca,Smooth Snake,Non Venomous,0,Coronella,Colubridae,Coronella austriaca,Albania | Austria | Bosnia and Herzegovina | Bulgaria | Croatia | Czech Republic | France | Germany | Greece | Hungary | Italy | Moldova | Montenegro | North Macedonia | Poland | Portugal | Romania | Serbia | Slovakia | Slovenia | Spain | Switzerland | Turkey | Ukraine,Europe,24,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1110,Craspedocephalus anamallensis,Anaimalai Hills Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus anamallensis,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1111,Craspedocephalus andalasensis,Andalas Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus andalasensis,Indonesia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1112,Craspedocephalus borneensis,Bornean Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus borneensis,Brunei | Indonesia | Malaysia,Asia,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1113,Craspedocephalus gramineus,Green Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus gramineus,Bangladesh | Bhutan | Cambodia | China | India | Indonesia | Laos | Malaysia | Myanmar | Nepal | Thailand | Vietnam,Asia,12,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1114,Craspedocephalus macrolepis,Large-scaled Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus macrolepis,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1115,Craspedocephalus malabaricus,Malabar Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus malabaricus,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1116,Craspedocephalus peltopelor,Shield-nosed Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus peltopelor,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1117,Craspedocephalus puniceus,Red Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus puniceus,Bhutan | China | India | Nepal,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1118,Craspedocephalus rubeus,Red-headed Pit Viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus rubeus,Bangladesh | Cambodia | India | Laos | Myanmar | Thailand | Vietnam,Asia,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1119,Craspedocephalus travancoricus,Travancore viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus travancoricus,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1120,Craspedocephalus trigonocephalus,Malabar pit viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus trigonocephalus,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1121,Craspedocephalus wiroti,Wirot's pit viper,Venomous,1,Craspedocephalus,Viperidae,Craspedocephalus wiroti,India,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1122,Crisantophis nevermanni,Nevermann's snake,Non Venomous,0,Crisantophis,Colubridae,Crisantophis nevermanni,Costa Rica | Panama,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1123,Crotalus aquilus,Highland rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus aquilus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1124,Crotalus armstrongi,Armstrong's rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus armstrongi,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1125,Crotalus basiliscus,Tropical rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus basiliscus,Costa Rica | El Salvador | Guatemala | Honduras | Mexico | Nicaragua | Panama,North America,7,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1126,Crotalus campbelli,Campbell's rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus campbelli,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1127,Crotalus catalinensis,Catalina rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus catalinensis,United States,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1128,Crotalus culminatus,Montezuma's pygmy rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus culminatus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1129,Crotalus durissus,Tropical Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus durissus,Argentina | Belize | Bolivia | Brazil | Colombia | Costa Rica | Ecuador | French Guiana | Guyana | Honduras | Mexico | Nicaragua | Panama | Paraguay | Peru | Suriname | Trinidad and Tobago | Venezuela,North America | South America,18,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1130,Crotalus ehecatl,Mexican West Coast Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus ehecatl,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1131,Crotalus enyo,Baja California Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus enyo,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1132,Crotalus horridus,Timber Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus horridus,Canada | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1133,Crotalus intermedius,Trans-Mexican Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus intermedius,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1134,Crotalus mictlantecuhtli,Mictlantecuhtli Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus mictlantecuhtli,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1135,Crotalus mitchellii,Mitchell's Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus mitchellii,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1136,Crotalus morulus,Brown Rattlesnake (a subspecies of Crotalus scutulatus),Venomous,1,Crotalus,Viperidae,Crotalus morulus,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1137,Crotalus oreganus,Northern Pacific Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus oreganus,Canada | Mexico | United States,North America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1138,Crotalus polystictus,Mexican Black Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus polystictus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1139,Crotalus pricei,Trans-Mexican Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus pricei,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1140,Crotalus pusillus,Pygmy Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus pusillus,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1141,Crotalus pyrrhus,Red Diamond Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus pyrrhus,United States,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1142,Crotalus ravus,Canyonlands Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus ravus,United States,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1143,Crotalus simus,Tropical Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus simus,Belize | Guatemala | Mexico,North America,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1144,Crotalus stejnegeri,Stejneger's Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus stejnegeri,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1145,Crotalus tlaloci,Tlaloc's Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus tlaloci,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1146,Crotalus tortugensis,Tortugas Mountain Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus tortugensis,United States,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1147,Crotalus totonacus,Totonac Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus totonacus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1148,Crotalus transversus,Transverse-banded Rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus transversus,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1149,Crotalus tzabcan,Tzabcan rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus tzabcan,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1150,Crotalus unicolor,Single-colored rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus unicolor,Mexico,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1151,Crotalus willardi,Willard's rattlesnake,Venomous,1,Crotalus,Viperidae,Crotalus willardi,Mexico | United States,North America,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1152,Crotaphopeltis tornieri,Tornier's black-headed snake,Non Venomous,0,Crotaphopeltis,Colubridae,Crotaphopeltis tornieri,Kenya | Tanzania,Africa,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1153,Cryophis hallbergi,Hallberg's snake,Non Venomous,0,Cryophis,Colubridae,Cryophis hallbergi,Brazil,South America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1154,Cryptophis boschmai,Boschma's snake,Non Venomous,0,Cryptophis,Lamprophiidae,Cryptophis boschmai,Indonesia,Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1155,Cryptophis nigrescens,Blackish snake,Non Venomous,0,Cryptophis,Lamprophiidae,Cryptophis nigrescens,Australia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1156,Cryptophis nigrostriatus,Black-striped snake,Non Venomous,0,Cryptophis,Lamprophiidae,Cryptophis nigrostriatus,Australia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1157,Cryptophis pallidiceps,Pale-headed snake,Non Venomous,0,Cryptophis,Lamprophiidae,Cryptophis pallidiceps,Australia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1158,Cubatyphlops perimychus,Perimychus blind snake,Non Venomous,0,Cubatyphlops,Typhlopidae,Cubatyphlops perimychus,Australia,Oceania,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1159,Cubophis cantherigerus,Cuban Tree Snake,Non Venomous,0,Cubophis,Colubridae,Cubophis cantherigerus,Cuba,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1160,Cubophis caymanus,Cayman Islands Racer,Non Venomous,0,Cubophis,Colubridae,Cubophis caymanus,Cayman Islands,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1161,Cubophis vudii,Vudi's Racer,Non Venomous,0,Cubophis,Colubridae,Cubophis vudii,Cuba,North America,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1162,Cyclocorus lineatus,Striped Kukri Snake,Non Venomous,0,Cyclocorus,Colubridae,Cyclocorus lineatus,Southeast Asia (multiple countries),Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1163,Cylindrophis burmanus,Burmese Pipe Snake,Non Venomous,0,Cylindrophis,Cylindrophiidae,Cylindrophis burmanus,Myanmar (Burma),Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1164,Cylindrophis jodiae,Jodie's Pipe Snake,Non Venomous,0,Cylindrophis,Cylindrophiidae,Cylindrophis jodiae,Indonesia (Sumatra),Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1165,Cylindrophis maculatus,Spotted Pipe Snake,Non Venomous,0,Cylindrophis,Cylindrophiidae,Cylindrophis maculatus,Southeast Asia (multiple countries),Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1166,Cylindrophis melanotus,Black-backed Pipe Snake,Non Venomous,0,Cylindrophis,Cylindrophiidae,Cylindrophis melanotus,"Indonesia, Malaysia, Philippines",Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1167,Cylindrophis opisthorhodus,Red-tailed Pipe Snake,Non Venomous,0,Cylindrophis,Cylindrophiidae,Cylindrophis opisthorhodus,Indonesia (Borneo),Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1168,Cylindrophis ruffus,Red Pipe Snake,Non Venomous,0,Cylindrophis,Cylindrophiidae,Cylindrophis ruffus,"Indonesia, Malaysia",Asia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1169,Daboia mauritanica,Maghreb viper,Venomous,1,Daboia,Viperidae,Daboia mauritanica,Algeria | Morocco | Tunisia,Africa,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1170,Daboia palaestinae,Palestine viper,Venomous,1,Daboia,Viperidae,Daboia palaestinae,Israel | Jordan | Lebanon | Syria,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1171,Daboia siamensis,Siamese viper,Venomous,1,Daboia,Viperidae,Daboia siamensis,Cambodia | Laos | Thailand | Vietnam,Asia,4,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1172,Dasypeltis atra,Black egg-eating snake,Non Venomous,0,Dasypeltis,Colubridae,Dasypeltis atra,Kenya | Tanzania | Uganda,Africa,3,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1173,Dasypeltis inornata,Plain egg-eating snake,Non Venomous,0,Dasypeltis,Colubridae,Dasypeltis inornata,Angola | Botswana | Namibia | South Africa | Zambia | Zimbabwe,Africa,6,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1174,Dasypeltis medici,Medic's egg-eating snake,Non Venomous,0,Dasypeltis,Colubridae,Dasypeltis medici,Somalia,Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1175,Dasypeltis scabra,Rough-scaled egg-eating snake,Non Venomous,0,Dasypeltis,Colubridae,Dasypeltis scabra,Sub-Saharan Africa (widely distributed),Africa,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1176,Deinagkistrodon acutus,Sharp-nosed viper,Venomous,1,Deinagkistrodon,Viperidae,Deinagkistrodon acutus,China | Taiwan,Asia,2,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1177,Demansia angusticeps,Narrow-headed snake,Venomous,1,Demansia,Elapidae,Demansia angusticeps,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
1178,Demansia calodera,Elegant snake,Venomous,1,Demansia,Elapidae,Demansia calodera,Australia,Australia,1,0,0,0,0,yes,DATA_1 metadata + DATA_2 train/test metadata
